,episode,role_setting,images,symbol,guess,success,sender_loss,receiver_loss
26,387,0,[31491  1610 46336 26169],37,1,False,0.0,0.0
27,388,0,[ 8705 11959 20694 18081],3,0,True,4.2380146980285645,1.3883321285247803
28,389,0,[41921   907 25188 13863],29,1,False,0.0,0.0
29,390,0,[47329 39532 36953  6665],39,2,True,4.133880138397217,0.8499698042869568
0,391,1,[38536 16605 21425 51196],22,3,False,0.0,0.0
1,392,1,[22570 13968 12080 13439],8,1,False,0.0,0.0
2,393,1,[42618 27321 21647 37868],24,3,False,0.0,0.0
3,394,1,[51285 44074 18954 30346],34,2,True,3.9542741775512695,1.3171648979187012
4,395,1,[29957 29001 31969  8442],2,1,False,0.0,0.0
5,396,1,[21858  5622 31002 42721],35,0,True,3.8765575885772705,1.5017577409744263
6,397,1,[38988 40718   655 23331],39,1,True,3.755040168762207,1.2346564531326294
7,398,1,[35865 51329 50049 24771],46,2,True,4.018108367919922,1.3861184120178223
8,399,1,[27116 39182  3438 31982],12,1,False,0.0,0.0
9,400,1,[35987 24279 25681 20859],26,1,False,0.0,0.0
10,401,1,[29596 20129 12179 16016],49,3,False,0.0,0.0
11,402,1,[42591 33524 13575  6371],37,1,False,0.0,0.0
12,403,1,[ 3704 21755 28325 44636],12,3,False,0.0,0.0
13,404,1,[15161 14088 15759 18643],48,2,True,3.714688301086426,1.473711371421814
14,405,1,[31732 10636 11494 46156],45,0,False,0.0,0.0
15,406,1,[43147 38288 43763 47807],45,3,False,0.0,0.0
16,407,1,[10687 43132 50410  8724],48,3,False,0.0,0.0
17,408,1,[ 2873  4561 29104  6747],25,3,False,0.0,0.0
18,409,1,[20281 41804 25952 47322],14,0,False,0.0,0.0
19,410,1,[19464 23709 25967 47686],25,1,False,0.0,0.0
20,411,1,[ 3220 10193 31269  8969],36,2,False,0.0,0.0
21,412,1,[46547 34225  3580  5241],15,2,True,3.912487030029297,2.2732694149017334
22,413,1,[ 2030 26394 41527 15889],34,3,False,0.0,0.0
23,414,1,[29938  4944 26006 24504],29,3,False,0.0,0.0
24,415,1,[27688  1233   762 45474],9,2,False,0.0,0.0
25,416,1,[ 7451 31897 21037 32303],20,0,False,0.0,0.0
26,417,1,[ 1996 31527 28121 19000],30,3,False,0.0,0.0
27,418,1,[47049 49581  4096 45049],26,1,False,0.0,0.0
28,419,1,[21102  7396 51364 39758],0,3,True,4.062403678894043,1.3865004777908325
29,420,1,[12265  6559 22867 11401],3,1,True,3.9509191513061523,1.4845008850097656
0,421,0,[33057 20242 11141 13915],43,0,False,0.0,0.0
1,422,0,[49317 24424 29608 50962],6,2,True,3.7906579971313477,0.35162219405174255
2,423,0,[10541  1930  9053 46929],6,2,True,3.7845563888549805,0.6268336772918701
3,424,0,[30869 22646 30663 44408],2,2,False,0.0,0.0
4,425,0,[ 9708 26274 50277 25258],21,0,False,0.0,0.0
5,426,0,[37258 30793 30228 29407],27,0,False,0.0,0.0
6,427,0,[37007 28685 23042  9044],46,3,False,0.0,0.0
7,428,0,[42729 29169 11361  1576],20,3,False,0.0,0.0
8,429,0,[ 9658 49161 20775 39713],5,1,True,3.9235832691192627,1.816719889640808
9,430,0,[16631 22722 14888 32493],37,3,False,0.0,0.0
10,431,0,[26331 39788 47973 48875],43,0,False,0.0,0.0
11,432,0,[22812 37959 16787 38958],14,1,False,0.0,0.0
12,433,0,[15497 47041 28145 11323],40,3,True,3.6159229278564453,1.5544661283493042
13,434,0,[46114 32586 33981 25330],2,3,True,4.061811447143555,1.3868355751037598
14,435,0,[46316 39317 52291 41283],27,2,False,0.0,0.0
15,436,0,[ 7889 34103 22029 36025],26,0,False,0.0,0.0
16,437,0,[26559 46612  9560 34435],8,2,False,0.0,0.0
17,438,0,[48854  1407 41001 25905],10,0,False,0.0,0.0
18,439,0,[45154 15356 48593 46786],18,2,False,0.0,0.0
19,440,0,[32581 40936 50077 20927],31,2,False,0.0,0.0
20,441,0,[25311 16451 22456 28788],13,1,True,3.86419939994812,1.464298129081726
21,442,0,[16994 47697 35670 47865],5,2,False,0.0,0.0
22,443,0,[24688  4624 38976  7189],20,0,False,0.0,0.0
23,444,0,[29529 21859 43069 14353],23,0,False,0.0,0.0
24,445,0,[29449 39629 42242  2530],33,3,False,0.0,0.0
25,446,0,[22598 18230 13720  6008],22,3,True,4.193838119506836,1.3889901638031006
26,447,0,[14821  3776 47298  9460],3,3,False,0.0,0.0
27,448,0,[ 3906 34713 33504 16764],1,2,False,0.0,0.0
28,449,0,[10183 23581 32214 12955],31,3,True,3.597384214401245,0.7823436856269836
29,450,0,[11951 33362 14112 42353],26,3,False,0.0,0.0
0,451,1,[ 4871 40650  7945 26122],3,1,False,0.0,0.0
1,452,1,[ 5325   747 31240 23583],17,3,False,0.0,0.0
2,453,1,[49952 50987 41573 26514],36,0,False,0.0,0.0
3,454,1,[24522  1556 25770  7409],34,2,False,0.0,0.0
4,455,1,[45518 45856 31816 36450],10,1,False,0.0,0.0
5,456,1,[25132    73 12747  9923],12,0,True,3.9686102867126465,1.0152618885040283
6,457,1,[15724   455 10381  7908],18,1,False,0.0,0.0
7,458,1,[47130 11470 30722 35366],33,1,False,0.0,0.0
8,459,1,[45476 47803 49480 46927],9,1,False,0.0,0.0
9,460,1,[  773 12819 44536 52005],28,2,False,0.0,0.0
10,461,1,[29477 35571 27089 39991],27,0,False,0.0,0.0
11,462,1,[43121 27052 26202 32406],9,3,False,0.0,0.0
12,463,1,[ 3645 16597 46229  9021],1,0,False,0.0,0.0
13,464,1,[42179 33434 10443  8291],42,3,False,0.0,0.0
14,465,1,[10911 17588  7749 22270],33,1,False,0.0,0.0
15,466,1,[ 2139 28472 42179 41444],9,3,True,3.824345111846924,1.6660609245300293
16,467,1,[14344 17201 42779 21657],18,3,True,3.6920812129974365,1.6724207401275635
17,468,1,[30458 36248  6880 17949],36,3,False,0.0,0.0
18,469,1,[14317 29112   629 12616],48,3,True,3.721078872680664,0.48855987191200256
19,470,1,[19451   685 21821 32651],28,2,True,4.057581901550293,1.3840595483779907
20,471,1,[25543 34474 40654 38691],38,3,False,0.0,0.0
21,472,1,[30284   302 44198 29114],5,0,False,0.0,0.0
22,473,1,[25004 41167  4468 46895],49,1,False,0.0,0.0
23,474,1,[ 6659 11978 35219  9135],12,1,False,0.0,0.0
24,475,1,[39693 47594 50836  6065],7,2,False,0.0,0.0
25,476,1,[13139  5882 40159 31234],35,3,False,0.0,0.0
26,477,1,[34116 51112 44694 11445],42,1,False,0.0,0.0
27,478,1,[37352 39070 15367 27875],23,1,True,4.085733413696289,1.3847848176956177
28,479,1,[25365    22 49633 43067],12,0,False,0.0,0.0
29,480,1,[47593  7161 15201 31450],14,0,True,3.9129788875579834,0.933648943901062
0,481,0,[ 4880 30314 38639 46715],18,2,False,0.0,0.0
1,482,0,[24424 12994  4657 35093],16,2,False,0.0,0.0
2,483,0,[25581 51026 39268 41073],18,1,False,0.0,0.0
3,484,0,[ 3809  3226 48822 15957],28,3,False,0.0,0.0
4,485,0,[26747 42174  9417 24823],41,2,False,0.0,0.0
5,486,0,[10006 22066 14843 10418],43,1,False,0.0,0.0
6,487,0,[11585 22556 38255  6075],2,3,False,0.0,0.0
7,488,0,[43470 29772 29116 14581],44,2,False,0.0,0.0
8,489,0,[22578 40470 26549  1316],10,2,True,3.798752546310425,0.8874222636222839
9,490,0,[39118 37573 40247 11955],40,0,True,3.157822608947754,0.298299640417099
10,491,0,[ 3676 14097 43874 30606],35,3,False,0.0,0.0
11,492,0,[25792 17734 29345 22614],26,3,True,4.119174480438232,1.390063762664795
12,493,0,[ 4251 43026 25765  8960],28,3,False,0.0,0.0
13,494,0,[11947 36192 50472 38509],0,1,False,0.0,0.0
14,495,0,[35832 13045  3688 43389],15,1,False,0.0,0.0
15,496,0,[48221 15009 44576 30844],11,1,False,0.0,0.0
16,497,0,[10963 25679 18445 22644],7,1,False,0.0,0.0
17,498,0,[11196 37334 11360 49280],3,2,False,0.0,0.0
18,499,0,[27441  7409 35294   835],12,3,False,0.0,0.0
19,500,0,[19372 27012 31692 13494],5,0,False,0.0,0.0
20,501,0,[21229 47440 23620 19038],39,2,False,0.0,0.0
21,502,0,[15123 38789 22165 42028],45,2,False,0.0,0.0
22,503,0,[46233 22526 38909  4037],44,3,True,4.128634452819824,1.3793365955352783
23,504,0,[10129 35799  9158 45709],41,3,True,3.90993595123291,1.1754493713378906
24,505,0,[27694 20173 16684 25636],42,1,False,0.0,0.0
25,506,0,[38396 25829 15566 37263],37,2,False,0.0,0.0
26,507,0,[32078 15201 32305 20880],13,0,False,0.0,0.0
27,508,0,[ 6743  5908  8971 51533],28,1,False,0.0,0.0
28,509,0,[37909 13924 40696 48839],34,3,True,3.5630619525909424,0.9692968726158142
29,510,0,[ 8063 39254  5460 27465],9,2,False,0.0,0.0
0,511,1,[39446  7841 22438 31569],12,0,False,0.0,0.0
1,512,1,[17628 10222 41389 36452],49,2,False,0.0,0.0
2,513,1,[27735  2418 48107 35106],20,2,True,3.787747621536255,0.33695298433303833
3,514,1,[38480 12074  5931 16969],32,0,True,3.965207576751709,1.107016921043396
4,515,1,[21097 24714 49307 22173],14,0,False,0.0,0.0
5,516,1,[14508 40108 22754 43061],26,0,False,0.0,0.0
6,517,1,[35662 47022 10154 16769],7,1,True,4.070628643035889,1.3889265060424805
7,518,1,[29424 39374 15046 18312],47,1,False,0.0,0.0
8,519,1,[ 5311 48988 23682  7206],24,1,True,3.776536703109741,0.7656915187835693
9,520,1,[18627 44040 27138 27973],45,0,False,0.0,0.0
10,521,1,[40340 40256 21262 13962],29,1,False,0.0,0.0
11,522,1,[15859 20614  3778  7045],17,3,False,0.0,0.0
12,523,1,[48321 15131   205 14731],20,1,True,3.752610206604004,2.551617383956909
13,524,1,[31252 19246 34561 41700],29,1,False,0.0,0.0
14,525,1,[10392 18645 16223 18979],11,1,False,0.0,0.0
15,526,1,[29278 19395 35383 45167],15,0,False,0.0,0.0
16,527,1,[47348 13380 30353 27295],13,0,True,3.2304389476776123,1.3264007568359375
17,528,1,[23957 40091 37221 28296],16,1,False,0.0,0.0
18,529,1,[48273 27228  9743  8963],17,3,True,4.08148193359375,0.19392992556095123
19,530,1,[15573 52378 13752 16234],22,3,False,0.0,0.0
20,531,1,[44107 35177 38999  5618],37,3,True,4.159905910491943,1.3883821964263916
21,532,1,[31625 50754 34415 16923],31,0,True,4.163305759429932,1.3889878988265991
22,533,1,[ 6956 46790 33475 23887],30,1,True,3.6755120754241943,2.384974718093872
23,534,1,[ 6999 38594 52189 41265],3,0,False,0.0,0.0
24,535,1,[ 3664 40501 39055 11301],31,1,False,0.0,0.0
25,536,1,[17354  7632 38750 24676],13,1,False,0.0,0.0
26,537,1,[48600 19980 43552 23881],31,1,False,0.0,0.0
27,538,1,[37729 26725 33609 41566],37,3,True,4.109225273132324,1.299604892730713
28,539,1,[52083 35149  6182 21600],35,1,True,3.806612014770508,1.9977531433105469
29,540,1,[ 5516  1268 41923 19982],48,3,False,0.0,0.0
0,541,0,[27869 35326 15226 21817],39,1,True,3.937718391418457,0.9913761019706726
1,542,0,[ 4199  7337 28888 48821],17,3,False,0.0,0.0
2,543,0,[25798 10238 41147  4868],8,1,False,0.0,0.0
3,544,0,[45155  2879 14389    56],27,1,False,0.0,0.0
4,545,0,[30766  1348 44758   746],29,1,False,0.0,0.0
5,546,0,[43291 49600 51456 15568],40,0,False,0.0,0.0
6,547,0,[20008 13579   377 41991],48,1,False,0.0,0.0
7,548,0,[31920 47742  3132 51670],24,2,True,3.163691282272339,2.5729565620422363
8,549,0,[45401 41931 42113  3973],5,3,True,3.9232044219970703,0.881672203540802
9,550,0,[30019 52414 20001 16861],40,0,True,3.0303421020507812,0.35521748661994934
10,551,0,[43735 24576 48493 13920],3,1,False,0.0,0.0
11,552,0,[17526 15360 18274 30317],40,0,False,0.0,0.0
12,553,0,[40141 40951  3928 42591],8,3,False,0.0,0.0
13,554,0,[16511  5962 26608 26531],5,3,True,4.009251594543457,1.9298700094223022
14,555,0,[39878 28928 10243 43758],17,2,False,0.0,0.0
15,556,0,[11984 10684 42852 32082],22,2,False,0.0,0.0
16,557,0,[45288 44073 16278  6980],39,3,False,0.0,0.0
17,558,0,[ 6780 30456 28207 46951],38,0,False,0.0,0.0
18,559,0,[10423 14720 18115   734],31,2,False,0.0,0.0
19,560,0,[33601  5024  2265 34998],49,3,False,0.0,0.0
20,561,0,[ 9319  2650 37950 10112],11,2,True,4.657350063323975,1.351082682609558
21,562,0,[10213 46234 32819 27715],23,2,True,3.3579864501953125,1.156394600868225
22,563,0,[13308 26800 37726 47523],4,2,False,0.0,0.0
23,564,0,[ 4587 39817  9591 37567],23,1,True,3.526134967803955,1.9323583841323853
24,565,0,[37896 32970 10708 26907],39,1,True,3.749141216278076,1.318597674369812
25,566,0,[41762 43285 42141  6224],5,2,True,3.4460549354553223,2.193732976913452
26,567,0,[  715 42258 45065 38260],1,1,False,0.0,0.0
27,568,0,[40617 30955 13256 10433],27,1,False,0.0,0.0
28,569,0,[19673 29997 41839 31633],15,3,True,4.563882827758789,1.390173077583313
29,570,0,[31744 19206 10304  7228],34,0,True,3.025261640548706,0.3811376094818115
0,571,1,[22696 45032  9122 44802],2,0,False,0.0,0.0
1,572,1,[ 4663 29600 23965 43490],34,3,False,0.0,0.0
2,573,1,[40004 18354  6194 12762],14,3,True,3.944406509399414,3.873471736907959
3,574,1,[12208 11349 18215 32827],13,1,False,0.0,0.0
4,575,1,[29613 43654 47097 31183],31,0,False,0.0,0.0
5,576,1,[16104 16594  3769 40112],20,3,False,0.0,0.0
6,577,1,[47085 30861 27288 10637],18,2,False,0.0,0.0
7,578,1,[22247 26565 44425  7104],13,3,False,0.0,0.0
8,579,1,[ 6241 20734  6459  9562],38,2,False,0.0,0.0
9,580,1,[24555 11431 16896 46143],20,1,False,0.0,0.0
10,581,1,[20026 12977 49973  9181],11,1,True,4.221861839294434,1.3896710872650146
11,582,1,[34858 45185 20381 39779],21,1,False,0.0,0.0
12,583,1,[39749 37450 13183 46254],3,0,False,0.0,0.0
13,584,1,[46351 48442 34129 24985],39,2,False,0.0,0.0
14,585,1,[22644  4234 30702 38077],7,0,False,0.0,0.0
15,586,1,[ 3461 27118 43170 14375],40,3,False,0.0,0.0
16,587,1,[ 2979 14668   639 34237],13,1,False,0.0,0.0
17,588,1,[29979 36483 36160 29602],4,1,True,3.9234142303466797,1.0026299953460693
18,589,1,[ 7289  6001  5352 48553],6,0,False,0.0,0.0
19,590,1,[31670 40983 21965  5514],2,3,False,0.0,0.0
20,591,1,[24928  5959 41406  7779],39,2,False,0.0,0.0
21,592,1,[34938  3167 41859 38851],12,1,False,0.0,0.0
22,593,1,[10472 19017 33787 20692],41,3,False,0.0,0.0
23,594,1,[24288 46560 47383 35622],49,2,True,3.80084490776062,1.1715766191482544
24,595,1,[20984  6786 44156 11516],38,2,True,4.157495975494385,1.3909492492675781
25,596,1,[49450  7448 17701 30695],35,1,False,0.0,0.0
26,597,1,[13867 39613 28282 22588],15,1,False,0.0,0.0
27,598,1,[ 3173 47913 52286 24493],4,3,True,3.8772690296173096,1.691339373588562
28,599,1,[46200 35886  5162 12236],28,3,False,0.0,0.0
29,600,1,[42948 13021 49497 27913],7,1,False,0.0,0.0
0,601,0,[15415  8096 38341 23188],27,1,False,0.0,0.0
1,602,0,[39025 19405 21438 20592],39,0,False,0.0,0.0
2,603,0,[50845 29723 45961 45867],44,3,False,0.0,0.0
3,604,0,[39932 46934 29577 27462],45,0,False,0.0,0.0
4,605,0,[13617 46282 15525 24177],42,2,True,3.552534818649292,1.3092628717422485
5,606,0,[22139 41662 24814 28287],6,2,False,0.0,0.0
6,607,0,[46705 48228  9406 30448],4,2,True,4.420531749725342,1.3809170722961426
7,608,0,[30957 13140 36808 51204],39,0,False,0.0,0.0
8,609,0,[22394 28327 34861 45235],0,2,False,0.0,0.0
9,610,0,[51903 33860  8439 17931],45,2,False,0.0,0.0
10,611,0,[16041 35325 41772  8905],23,2,False,0.0,0.0
11,612,0,[32081 31967  7871 16761],34,2,False,0.0,0.0
12,613,0,[ 7332 26591 20858 26509],29,1,True,4.153665065765381,0.26591747999191284
13,614,0,[11382 51255 46053 37035],14,1,False,0.0,0.0
14,615,0,[51658  6395 14907 17814],28,0,False,0.0,0.0
15,616,0,[17695 41853 43557  5289],49,1,False,0.0,0.0
16,617,0,[ 9365  1687 31639 48193],18,1,False,0.0,0.0
17,618,0,[43069 40388  3754 30720],40,0,False,0.0,0.0
18,619,0,[ 9427  6910 36545 10855],8,3,False,0.0,0.0
19,620,0,[15499 25881 39705 50729],12,2,False,0.0,0.0
20,621,0,[29415  7346 27058 17593],6,3,False,0.0,0.0
21,622,0,[32186  1443 18268 38723],27,0,True,3.5349409580230713,0.2916282117366791
22,623,0,[30672 41887 33952 47435],23,2,False,0.0,0.0
23,624,0,[18742  4668 21905  9701],3,3,False,0.0,0.0
24,625,0,[32510 18085  3370  5336],29,2,True,3.972289800643921,0.27788183093070984
25,626,0,[16025  1026 41202 32666],31,0,False,0.0,0.0
26,627,0,[ 5564 24212 14299 38041],6,0,True,3.6200685501098633,0.3074916899204254
27,628,0,[13533 31646  1228 24503],6,3,False,0.0,0.0
28,629,0,[22336 42165 17249 33197],13,0,False,0.0,0.0
29,630,0,[ 7312 39510 17320 41873],42,3,True,3.580770492553711,0.7408331632614136
0,631,1,[37085  5554 46536 29126],18,1,False,0.0,0.0
1,632,1,[12279 42010 28321 44258],30,0,True,3.314579725265503,3.026418447494507
2,633,1,[51200 30477  1153 16999],33,2,False,0.0,0.0
3,634,1,[27040  8259 26692 48746],46,0,False,0.0,0.0
4,635,1,[20045 23335 47417 12023],8,1,False,0.0,0.0
5,636,1,[43813 10879 13112 26279],42,3,False,0.0,0.0
6,637,1,[39653 42487 39453 36689],26,0,False,0.0,0.0
7,638,1,[11612 43149 32090     2],36,2,False,0.0,0.0
8,639,1,[43927 28087 33900 20867],17,1,False,0.0,0.0
9,640,1,[29208  1915 42139 28341],33,3,False,0.0,0.0
10,641,1,[43042 13535  9882 28962],37,3,False,0.0,0.0
11,642,1,[22505  4146  8605 49802],26,3,True,3.8921008110046387,0.33491721749305725
12,643,1,[ 7166 47111 34415 42462],9,0,False,0.0,0.0
13,644,1,[ 3898 21253 10296  7946],15,1,True,3.9452226161956787,1.4176565408706665
14,645,1,[ 8060 15405 39820 52404],41,1,True,3.8758676052093506,1.666444182395935
15,646,1,[22237 14889 44151 16315],36,2,False,0.0,0.0
16,647,1,[49899  8712 44372 28317],29,2,True,3.7410593032836914,0.821987509727478
17,648,1,[14567 27801 33010 31479],35,0,True,3.810617208480835,1.7524482011795044
18,649,1,[43631 34680 10691 40051],13,1,True,3.5416085720062256,1.5613871812820435
19,650,1,[40515 13469 45637 50088],20,1,True,3.7441675662994385,0.12450181692838669
20,651,1,[ 7673 37846 37154  3600],27,1,False,0.0,0.0
21,652,1,[ 9309 38006 45812  9214],25,1,False,0.0,0.0
22,653,1,[35435 47936  3544 32016],47,2,False,0.0,0.0
23,654,1,[11340 19437 40842 12199],46,1,False,0.0,0.0
24,655,1,[ 4767 30595 15085 13012],9,0,False,0.0,0.0
25,656,1,[ 7587 51306 47788 11548],3,0,True,4.037692070007324,1.1075992584228516
26,657,1,[43086  3285 43479 47444],41,1,True,3.948378562927246,0.6894619464874268
27,658,1,[ 7142 28120 39276 31323],25,3,False,0.0,0.0
28,659,1,[38245 38045  8935 51652],5,1,False,0.0,0.0
29,660,1,[18866 25551 34010 48080],36,0,False,0.0,0.0
0,661,0,[46436 27262 24533  3484],39,0,False,0.0,0.0
1,662,0,[ 2753 23235 44956 34800],32,3,False,0.0,0.0
2,663,0,[49774 49401 24183 32486],27,1,False,0.0,0.0
3,664,0,[26050 33380  2147 46283],15,0,False,0.0,0.0
4,665,0,[37046  8024  5127 10851],40,1,False,0.0,0.0
5,666,0,[17448 37538 43019 40197],31,3,True,3.34218692779541,0.6411518454551697
6,667,0,[31195 12403 41704 16982],48,0,False,0.0,0.0
7,668,0,[20627 17245  3383 38266],45,1,True,5.11500883102417,1.2290611267089844
8,669,0,[15772 13968 18625  5475],39,0,False,0.0,0.0
9,670,0,[51781 27389 12646 37783],23,1,False,0.0,0.0
10,671,0,[51688 41241 40019 32036],29,1,True,3.820960283279419,0.6030727028846741
11,672,0,[32401  2601 45912 41776],14,0,False,0.0,0.0
12,673,0,[41554 50112 38901 21562],34,2,False,0.0,0.0
13,674,0,[14136 20702 43124 44625],44,3,False,0.0,0.0
14,675,0,[18673 18124 38584 43942],40,3,True,2.950378179550171,1.052643060684204
15,676,0,[19727  4707 48242 10682],10,0,False,0.0,0.0
16,677,0,[45903 30594 37274 13309],17,3,False,0.0,0.0
17,678,0,[27063 14381 44779 43130],37,0,False,0.0,0.0
18,679,0,[35233 51342 52175 50223],18,0,False,0.0,0.0
19,680,0,[ 1745  9904  8781 33900],22,0,True,4.121218681335449,0.5684900283813477
20,681,0,[20573 50872 33935 13014],23,3,False,0.0,0.0
21,682,0,[25919 43667 31280 35297],49,3,False,0.0,0.0
22,683,0,[46766 39492  8187 50233],43,1,False,0.0,0.0
23,684,0,[22767 48019 27073 20280],47,2,False,0.0,0.0
24,685,0,[17243 45796  3862  9187],49,3,True,3.7113399505615234,1.4383783340454102
25,686,0,[33230    32 49278 14903],7,3,True,4.3785176277160645,1.3825706243515015
26,687,0,[33852 42136 45703 28769],15,0,False,0.0,0.0
27,688,0,[ 9294 27576 41601 21864],16,0,True,4.0965471267700195,1.4407068490982056
28,689,0,[27954 24739 15368 11039],41,0,True,3.738191843032837,1.6424676179885864
29,690,0,[ 2658 51695 15922 50714],42,3,False,0.0,0.0
0,691,1,[35537 49163  1807  6809],7,3,False,0.0,0.0
1,692,1,[20072 17240 49220 30382],1,2,False,0.0,0.0
2,693,1,[15199 44992 39436 46913],24,2,True,3.4558563232421875,1.336931586265564
3,694,1,[27685 38656 28689 11237],27,0,False,0.0,0.0
4,695,1,[42917 48226 34894 32588],39,3,False,0.0,0.0
5,696,1,[39054 20342  5530 45253],24,2,True,3.600780487060547,0.04077458381652832
6,697,1,[41301  8400 14748 44198],43,3,False,0.0,0.0
7,698,1,[26330 32208 28791 20875],21,0,False,0.0,0.0
8,699,1,[21747 33798 26224 48509],24,0,True,3.1832644939422607,0.1542058140039444
9,700,1,[29161  6305 38095 14375],39,2,False,0.0,0.0
10,701,1,[19680 29128 36821 12124],30,1,False,0.0,0.0
11,702,1,[36845  4776 35628   392],27,3,False,0.0,0.0
12,703,1,[20301 41590 50571 30385],30,1,True,3.5064806938171387,1.9328596591949463
13,704,1,[51151  4541 31191 50829],15,2,False,0.0,0.0
14,705,1,[49135  1459 14142 13738],0,0,False,0.0,0.0
15,706,1,[14842 17166 39772 44044],12,2,False,0.0,0.0
16,707,1,[27658 49155 43838 27312],13,0,False,0.0,0.0
17,708,1,[42813 40878 51173 16268],13,1,False,0.0,0.0
18,709,1,[ 5644 21051 32698 18115],20,3,True,3.590790033340454,1.9540125131607056
19,710,1,[24708 44937 15291 38207],49,1,False,0.0,0.0
20,711,1,[3964 5591 1884 7645],39,2,False,0.0,0.0
21,712,1,[41002 42799 23193 35092],12,1,True,4.8271965980529785,0.1205688938498497
22,713,1,[22336   393 22938 40260],9,1,False,0.0,0.0
23,714,1,[ 5720 44461  2197 38141],22,3,False,0.0,0.0
24,715,1,[ 9866 41516 42449 25178],21,2,False,0.0,0.0
25,716,1,[43838 24446 39559  1267],10,3,False,0.0,0.0
26,717,1,[16977 35806 24124  7002],27,1,True,3.982091188430786,1.0011900663375854
27,718,1,[37735  4578 39938 34683],28,3,False,0.0,0.0
28,719,1,[ 2730 15089 12740 18992],15,0,False,0.0,0.0
29,720,1,[38262 37912  4686 49647],49,1,False,0.0,0.0
0,721,0,[16814 45506 29916 40995],25,0,False,0.0,0.0
1,722,0,[36913 17060 40700 24713],49,3,False,0.0,0.0
2,723,0,[18866 43926 11292 31405],24,2,True,2.824756622314453,1.1084531545639038
3,724,0,[11130  8506 30808 17317],40,3,True,2.0220484733581543,0.010064896196126938
4,725,0,[ 9166 30534  4746  6305],31,3,True,3.346670150756836,1.2391233444213867
5,726,0,[29131 33507 15323 24888],23,3,True,3.508575677871704,0.4078670144081116
6,727,0,[15080  5236  4036 16126],20,0,False,0.0,0.0
7,728,0,[ 2165 21619  1614 19218],26,1,True,4.193098068237305,1.0033632516860962
8,729,0,[  618  7991 22808 30576],18,2,False,0.0,0.0
9,730,0,[15458  5300 50566 41663],42,3,False,0.0,0.0
10,731,0,[34443 26594 27437 25129],44,2,False,0.0,0.0
11,732,0,[48459 15348 20387  2523],45,3,False,0.0,0.0
12,733,0,[ 1923  7861 34148 37235],3,0,False,0.0,0.0
13,734,0,[12168 21869 28255 24468],11,3,True,3.81315279006958,0.5368109345436096
